	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_316090	0	1	12.37315360016	12.5276663680142	366.733079915523	29.2646525284146	Neuroligin-4, X-linked	ACHE, acetylcholinesterase
gene:Smp_316100	0	1	0.402242905253841	0.402011109288808	412.307852343915	1025.62795581008	Uncharacterized protein KIAA1143	Protein AF2095(GR4)
gene:Smp_316110	0	1	0.454519298749068	0.454194793627571	303.641340769657	668.538704278288	Immunoglobulin-binding protein 1	Immunoglobulin-binding protein 1
gene:Smp_316120	0	1	0.145176333509909	0.145039155011025	359.45033022836	2478.35751531706	Probable caffeoyl-CoA O-methyltransferase 2	Caffeoyl-COA O-methyltransferase
gene:Smp_316130	0	1	0.199182685101149	0.198995029576423	337.735479822923	1697.24585881136	Probable caffeoyl-CoA O-methyltransferase 2	Caffeoyl-COA O-methyltransferase
gene:Smp_316140	0	1	0.0146928763035182	0.0146919884725434	6484.79805243179	441383.950009953	Eggshell protein	High affinity copper uptake protein 1
gene:Smp_316150	0	1	0.0191347954114674	0.0191226433425532	613.868250297322	32102.1549204361	Eggshell protein	High affinity copper uptake protein 1
gene:Smp_316160	0	1	0.0116971461276366	0.0116968443329551	15234.2861635632	1302427.86968389	Eggshell protein	COG3005: nitrate/TMAO reductases, membrane-bound cytochrome C subunit
gene:Smp_316170	0	1	0.00669486039429691	0.00666679647097851	93.8383650680644	14076.9706722913	Eggshell protein	COG3005: nitrate/TMAO reductases, membrane-bound cytochrome C subunit
gene:Smp_316230	0.000862639857715841	0.999137360142284	0.288625961632574	0.273229735244541	5.01096161436969	18.3663367112145	Tryptophan synthase alpha chain	Sortilin
gene:Smp_316260	0	1	0.167324958008643	0.16675352037463	96.6300034022363	579.528010262835	UPF0518 protein CPIJ015043	ASR0485 protein
gene:Smp_316380	0	1	0.114121925900606	0.113632872214105	81.8546890810427	720.421398819125	Calcium-dependent secretion activator 1	Cullin-4B, CUL4B, CUL-4B
gene:Smp_316390	0	1	0.0612902784295592	0.0612072956957773	275.363399373762	4499.01901677715	Calcium-dependent secretion activator 1	MUNC13-1, protein UNC-13 homolog A
gene:Smp_316440	0	1	0.0886874795427389	0.0883981964463368	110.744887620709	1252.89890621218	AdoMet-dependent rRNA methyltransferase SPB1	Helicase NSP2
gene:Smp_316450	0	1	0.397533222014826	0.39567612291753	51.0420381203681	129.014813890548	alpha 1,3 fucosyltransferase E	Alpha1,3-fucosyltransferase
gene:Smp_316460	0	1	2.8748293065154	2.8758181131035	2168.62775196934	754.084197434835	E3 ubiquitin-protein ligase UBR3	E3 ubiquitin-protein ligase UBR2
gene:Smp_316490	0	1	25.816911635454	26.1792201335644	713.173251042462	27.2323413456878	Annexin A10	Annexin A5, annexin V, lipocortin V, endonexin II
gene:Smp_316530	5.00932628710871e-13	0.999999999999499	3.30349049092042	3.36151815790731	53.061576914057	15.7779786516151	Vasoactive intestinal polypeptide receptor 2	Transcriptional regulator, TETR family
gene:Smp_316610	0	1	0.00846658051785822	0.00844658116740003	166.541152511813	19718.1634492324	Retinoic acid early-inducible protein 1-delta	Protein YQBN
gene:Smp_316630	0	1	0.443313597379957	0.442963178257945	279.86600088467	631.816785208979	Probable tRNA pseudouridine synthase 2	TRNA pseudouridine synthase B
gene:Smp_316640	0	1	0.155665914350605	0.15521431138147	115.40559972978	743.578646578619	Disintegrin and metalloproteinase domain-containing protein B	Ephrin type-A receptor 2
gene:Smp_316690	0	1	0.0854288687425235	0.0848302324859807	51.5342644040522	607.606682089967	Cytochrome c oxidase assembly protein COX19	P8MTCP1
gene:Smp_316720	0	1	2.87716642109312	2.88927011042657	178.206688799995	61.6722526065876	Transcription factor bHLH99	Probable tautomerase/dehalogenase AU4130
gene:Smp_316760	0.00269262191208708	0.997307378087913	0.46952991564489	0.461725938410085	12.4725809912894	27.0246106919445	venom allergen-like (VAL) 3 protein	Venom allergen-like (Val) 4 protein
gene:Smp_316770	6.44592738210381e-05	0.999935540726179	2.50747374371406	2.53527108595954	54.6722155581052	21.5585872256178	Hypothetical protein	Protein (alpha-amylase inhibitor)
gene:Smp_316810	0	1	3.04351532009013	3.06131079762342	139.804074228395	45.6613099293729	Hypothetical protein	CGMP-specific 3',5'-cyclic phosphodiesterase
gene:Smp_316820	0	1	21.945238316614	22.589647327392	292.007157396868	12.9170348122155	Glutamate-1-semialdehyde 2,1-aminomutase	Claudin-15
gene:Smp_316890	0.0375127820719631	0.962487217928037	0.248050396020016	0.226169052284174	3.08117178958054	13.6575277115128	NA	NA
gene:Smp_316910	0	1	9.23116316894903	9.48696116847288	121.403340123016	12.787916842592	Pre-mRNA-splicing factor CEF1	Beta-defensin 3, BD-3, HBD-3
gene:Smp_317010	0	1	0.00453757812155271	0.00451251300889338	71.2669147781875	15795.3826421294	Hypothetical protein	CASSIICOLIN
gene:Smp_317050	0	1	5.4649056867983	5.48597625790479	462.333890341171	84.2674136462905	Protein kinase C epsilon type	PKC-B, PKC-beta, protein kinase C beta type
gene:Smp_317120	1.50231582729532e-09	0.999999998497684	0.342971940024221	0.340481325317857	35.7128321427134	104.908623978464	Laminin subunit gamma-1	Major prion protein
gene:Smp_317160	0.0437501636761244	0.956249836323876	0.287198869946594	0.219974864282747	0.917667341565774	4.20715155770428	Cercarial protease	Granzyme C
gene:Smp_317170	0.0100452080740311	0.989954791925969	0.178888989368005	0.135773577953792	1.0183946787816	7.56433584855221	Cercarial protease	Granzyme C
gene:Smp_317220	0	1	6.16514487320773	6.23467800168326	184.185910057661	29.5337727510436	Endoglycoceramidase	Endoglycoceramidase II
gene:Smp_317230	0	1	6.46406334278805	6.48499245548908	673.353545028895	103.824129283981	Endoglycoceramidase	Endoglycoceramidase II
gene:Smp_317240	0	1	0.0822445746079799	0.0816660370707559	51.5143019023357	630.904683146615	Endoglycoceramidase	Endoglycoceramidase II
gene:Smp_317250	0	1	3.15269652835069	3.15449425185842	1502.3183752317	476.240154631485	Endoglycoceramidase	Endoglycoceramidase II
gene:Smp_317370	9.9431574085429e-13	0.999999999999006	2.25997120249066	2.26554947200191	203.511311625566	89.8230908862157	Hypothetical protein	APC protein, adenomatous polyposis coli
gene:Smp_317420	0	1	4.23335743147497	4.2340254688257	8150.44124944092	1924.97871569174	Filamin-A	Filamin-B
gene:Smp_317540	0	1	4.9873958651807	4.99871175532471	700.531620575022	140.134432178709	Hypothetical protein	CAMP-dependent protein kinase inhibitor, alpha FO
gene:Smp_317550	0	1	0.485236076919808	0.484970097926785	373.283942972257	769.715689414799	Serine/arginine-rich splicing factor 1	Nuclear and cytoplasmic polyadenylated RNA-bindin PUB1
gene:Smp_317600	0	1	0.431483922317516	0.431359574982391	784.359915640133	1818.35676668683	Endoribonuclease YbeY	Uncharacterized protein PF2046
gene:Smp_317620	0	1	0.227585361125997	0.224426839485923	21.8181359239445	97.25169995507	30S ribosomal protein S19	Epidermal patterning factor-like protein 9
gene:Smp_317660	0.0169239307747928	0.983076069225207	0.1818974291725	0.10642353493715	0.448800513666003	4.30108132178617	Hypothetical protein	Protein LP49
gene:Smp_317720	0.000210492400036344	0.999789507599964	5.19219459978692	5.76196165867039	16.8512465230207	2.91630314497989	E3 ubiquitin-protein ligase UBR4	Astexin1
gene:Smp_317760	7.71521637565886e-05	0.999922847836243	2.52284336893415	2.57146985407188	32.0186779026573	12.4453969987011	Spermatogenesis associated 6-like protein	Complement protease C1R
gene:Smp_317790	1.05693231944315e-13	0.999999999999894	0.11577840139935	0.10196968763729	2.58689384730713	25.4573119775004	Lon protease	ISPE
gene:Smp_317960	2.03972394530183e-11	0.999999999979603	21.9867503060905	35.0559094038136	22.3789643668744	0.628664486177578	Coiled-coil domain-containing protein 180	Protein cordon-BLeu
gene:Smp_318000	4.7032707206629e-07	0.999999529672928	0.106218056784067	0.09352208041894	2.60851368034844	27.9888818535536	Protein MID1-COMPLEMENTING ACTIVITY 2	Vesicle-associated membrane protein 2
gene:Smp_318110	0	1	0.270589099447649	0.270438197211759	519.890007260244	1922.42556058448	Ribose-phosphate pyrophosphokinase 2, chloroplastic	Prefoldin beta subunit 1
gene:Smp_318120	0	1	0.415849692543056	0.415432263495144	231.205732323706	556.556623830381	Cancer-related nucleoside-triphosphatase	Protein THEP1, hypothetical UPF0334 kinase-like protein AQ_1292
gene:Smp_318130	0.00737437132454133	0.992625628675459	0.194208900588795	0.132469083298444	0.677617425086826	5.18077665493972	1-phosphatidylinositol phosphodiesterase	KIN17, protein KIN homolog
gene:Smp_318140	5.21735866710893e-05	0.999947826413329	0.491542257658012	0.488807529185468	36.1354599904904	73.9362013826218	Protocadherin-11 X-linked	Proto-oncogene tyrosine-protein kinase receptor RET
gene:Smp_318150	0	1	3.18530791362041	3.18684395154529	1803.20169221725	565.819930688285	Elongation of very long chain fatty acids protein 7	L-fucose mutarotase
gene:Smp_318200	1.17383391895487e-08	0.999999988261661	4.82244535463807	4.87192814897908	149.669788301944	30.7129055365502	Uroporphyrinogen decarboxylase	Vacuolar transporter chaperone 4
gene:Smp_318210	0	1	0.0918652595964224	0.088391622562989	9.18077589121898	103.96790678262	Tetraspanin-16	CD81 antigen
gene:Smp_318320	6.63358257213531e-13	0.999999999999337	3.26628205714603	3.2956909419634	100.998308645412	30.6385985561611	Ly6/PLAUR domain-containing protein 1	CD59 glycoprotein
gene:Smp_318330	0.0376743371343153	0.962325662865685	0.297985623774824	0.280720327166568	4.52963609360642	16.1613835952919	Myosin-binding protein C, cardiac-type	PAB-dependent poly(A)-specific ribonuclease subun
gene:Smp_318470	0	1	0.323232998674077	0.323000715786784	374.273481420118	1158.75982039627	UPF0729 protein C18orf32 homolog	Cytochrome B6-F complex iron-sulfur subunit
gene:Smp_318500	0	1	0.335109390205706	0.334788975673534	276.292210761166	825.29259607652	WD repeat-containing protein 75	109 2nyt_A Probable C->U-editing e  60.7     2.7 8.3E-05   38.8   0.0   36  223-258    59-104 (190)
gene:Smp_318630	0.000946017860981252	0.999053982139019	7.0138623859172	9.85483399507244	8.28680956660695	0.831902519185557	Tripeptidyl-peptidase 2	Tripeptidyl-peptidase 2
gene:Smp_318770	0.00695193092663327	0.993048069073367	2.2475855767993	2.2791650117801	35.8010434851131	15.7023522430452	Phosphate transport system permease protein PstA	Claudin-15
gene:Smp_318820	2.04904957545882e-06	0.999997950950425	12.6319572945839	15.0611310032468	28.6731622669976	1.89444942420421	DNA-directed RNA polymerase subunit beta'	Exocyst complex component EXO84
gene:Smp_318900	0.0110034960500198	0.98899650394998	4.08953420072721	5.07153219396069	6.33595240176135	1.24128899099138	Hypothetical protein	Adenylate kinase 5
gene:Smp_318920	0.00621995838028999	0.99378004161971	9.74696489423145	10.8787558276843	33.4284100250258	3.0637347684495	Hypothetical protein	Procollagen C-proteinase enhancer protein
gene:Smp_318970	0	1	18.2457573698293	21.0839834402737	50.9422269098551	2.40663189758196	Homogentisate 1,2-dioxygenase	Conserved hypothetical protein
gene:Smp_319030	0	1	14.8547836850438	15.531194985142	126.512855221673	8.13636963496445	NK-tumor recognition protein	Colicin E7
gene:Smp_319040	0	1	0.00945038100629652	0.00600108046154577	0.675409097792915	114.20428227549	Protein phosphatase 1 regulatory subunit 3C	Poly(A) polymerase catalytic subunit
gene:Smp_319060	0	1	0.485669484460951	0.485534253103324	734.43617658836	1512.64574342922	Phosphoribosylformylglycinamidine synthase subunit PurL	U1 small nuclear ribonucleoprotein C
gene:Smp_319070	0	1	8.48067677730565	8.76824541402204	90.7067087123923	10.3360503702736	Hypothetical protein	Fibrinogen alpha chain
gene:Smp_319080	0	1	0.261207335406627	0.261077273974004	589.808414518628	2259.16179822154	Symplekin	Poly (ADP-ribose) polymerase family, member 1
gene:Smp_319090	0	1	0.135515231586353	0.130898826793686	9.73909793959357	74.4681154911302	Pseudokinase FAM20A	GP37
gene:Smp_319110	0	1	0.47894665891917	0.478758755584368	527.996955301955	1102.85642101715	Iron-sulfur cluster assembly 1 homolog, mitochondrial	ISCA
gene:Smp_319130	0	1	2.3763921417207	2.37915006127843	472.224423623373	198.47870876586	F-BAR and double SH3 domains protein 2	Formin-binding protein 1
gene:Smp_319210	0	1	0.417549710833391	0.417406505869621	675.194338340713	1617.60814644934	DIS3-like exonuclease 2	DIS3-like exonuclease 2
gene:Smp_319250	7.31751981963846e-06	0.99999268248018	8.69489495835386	12.2039686288148	10.6335501068037	0.862138435498201	Hypothetical protein	Cytochrome B6F complex subunit PETG
gene:Smp_319270	3.64828416774543e-05	0.999963517158323	2.35067673964159	2.38197816132818	40.8690081240945	17.1517896367701	Dynein light chain 2, cytoplasmic	Dynein light chain motor protein
gene:Smp_319310	3.24518190097933e-13	0.999999999999675	0.0770591463683612	0.0663613094500089	2.26702637409712	34.3025594260982	ABC transporter C family member 5	Histamine H1 receptor, lysozyme chimera
gene:Smp_319330	0.000613938696868543	0.999386061303131	6.94990876701703	8.09005361036541	16.78101290632	2.06551318137206	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	Methyltransferase
gene:Smp_319390	9.35125310519425e-11	0.999999999906487	0.338631929198902	0.338209099109417	210.386176749727	622.0790487682	Protein Lines homolog 1	Cytochrome C oxidase subunit 2
gene:Smp_319540	0.00666207722846868	0.993337922771531	4.77573796105561	5.10039624842549	23.5814419937046	4.61541356487496	Cytadherence high molecular weight protein 1	E6APC1 peptide
gene:Smp_319550	0	1	0.0303762364397644	0.0275346635864421	3.7267964953411	135.702444192748	UDP-glucuronosyltransferase 2B18	Expressed protein
gene:Smp_319560	0	1	0.00482462534629354	0.00268826121354022	0.488047799634232	185.25763587023	UDP-glucuronosyltransferase 2B18	Expressed protein
gene:Smp_319590	0	1	0.0256787157013137	0.0234440811969611	4.05540786678609	173.39870954299	UDP-glucuronosyltransferase 2B18	Expressed protein
gene:Smp_319650	0	1	4.6682940738127	4.68357591725932	447.127587068811	95.4592728308462	Nesprin-2	Protein A46
gene:Smp_319700	9.76840019983882e-09	0.9999999902316	0.306378108916452	0.302416613046738	21.0493249386561	69.6267991377556	Centromere protein C	Erythronolide synthase
gene:Smp_319730	9.04609720464578e-13	0.999999999999095	0.363275340588127	0.360747681799251	36.1319838687306	100.176323273015	Bifunctional uridylyltransferase/uridylyl-removing enzyme	RECQ-mediated genome instability protein 2
gene:Smp_319790	0	1	2.18035640418823	2.1828152322648	416.741517253709	190.913863409779	DNA damage-regulated autophagy modulator protein 1	KLCA
gene:Smp_319810	0	1	0.103973281671998	0.102502858434499	24.8321852349475	242.346024157337	Retinal-specific ATP-binding cassette transporter	MCG1178, multidrug resistance protein 1A
gene:Smp_319860	0	1	0.396552035904036	0.395832150254586	131.956163904858	333.379199992932	Acyl-coenzyme A thioesterase 13	Uncharacterized protein Q9I3C8_pseae
gene:Smp_319890	0.0149442814340155	0.985055718565985	5.65023601738243	5.99573972488952	32.0852137310268	5.34300316619701	Calcium-activated potassium channel subunit beta-4	Replication protein A 70 kDa DNA-binding subunit
gene:Smp_319910	0	1	6.38821405010415	6.53205166868776	97.3088983215821	14.8886724627567	Weak neurotoxin OH-72 (Fragment)	LY-6/neurotoxin-like protein 1
gene:Smp_320200	0	1	4.57705869042944	4.6162299560523	167.646777230223	36.3089829853277	Ras-related protein Rab-5A	Oncogene C-MEL, RAS-related protein RAB-8A
gene:Smp_320240	5.52687895449822e-11	0.999999999944731	16.0087665044707	16.5491681484273	182.791487373108	11.0359622945145	Poly(U)-specific endoribonuclease-B	Endou protein, xendou
gene:Smp_320310	0	1	3.9654717024746	3.96904668037016	1309.41867362823	329.900121769117	Dynein light chain 2, cytoplasmic	Dynein light chain motor protein
gene:Smp_320320	1.28567164747739e-06	0.999998714328353	2.78368103256818	2.78456862126983	2225.54622426186	799.236320332	Dynein light chain, cytoplasmic	Dynein light chain motor protein
gene:Smp_320330	0	1	7.12506367835762	7.17388241664651	357.96568434634	49.889853880471	Dynein light chain LC6, flagellar outer arm	Dynein light chain motor protein
gene:Smp_320340	0	1	4.23072106350999	4.23301730354217	2368.67570777507	559.563830655727	Dynein light chain 1, cytoplasmic	Dynein light chain motor protein
gene:Smp_320360	0	1	0.0474562051121598	0.0383579842558431	1.58720062171638	41.629326275939	Secreted Ly-6/uPAR-related protein 1	Neurotoxin I
gene:Smp_320400	0	1	7.71683645468305	7.87373725911416	134.048927026607	17.0160859125605	Dynein light chain 2, cytoplasmic	Dynein light chain motor protein
gene:Smp_320440	8.55385762221772e-11	0.999999999914461	0.300526388031429	0.299691886049517	99.8965965234573	333.354369120592	23 kDa integral membrane protein	CD63-like protein SM-TSP-2
gene:Smp_320450	0	1	9.23083314000865	9.28001057140542	617.724196968268	66.5561091886789	25 kDa integral membrane protein	CD63-like protein SM-TSP-2
gene:Smp_320460	4.92948365227175e-06	0.999995070516348	2.20559068455453	2.22159432973825	66.5511695709593	29.9509918336448	25 kDa integral membrane protein	CD63-like protein SM-TSP-2
gene:Smp_320500	0	1	0.206001827399364	0.204465485629383	42.0168548125107	205.534983218778	23 kDa integral membrane protein (Sm23)	CD81 antigen
gene:Smp_320540	0	1	0.399272640706374	0.399097008435998	542.898680294958	1360.33264557015	Myeloid-derived growth factor	Lichenicidin VK21 A1
gene:Smp_320550	0	1	13.8359574910754	14.6117788709362	96.1390138902659	6.57024014321161	Kelch-like ECH-associated protein 1	Gigaxonin
gene:Smp_320560	3.17250815506931e-07	0.999999682749184	25.6314360171334	36.753187874738	32.3632843770451	0.870829289893969	Hypothetical protein	BAG family molecular chaperone regulator 5
