	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_327270	0	1	7.33135818624049	7.38403044327719	399.141132334008	54.045997656052	Very-long-chain 3-oxoacyl-CoA reductase	Short-chain dehydrogenase
gene:Smp_327360	0	1	33.1188828006229	36.664584220697	149.349883332455	4.06368272427161	Hypothetical protein	Protease inhibitor SGPI-2
gene:Smp_327480	0	1	2.14317868880711	2.14325082732281	15273.8515452634	7126.48277935537	Spectrin alpha chain	Desmoplakin
gene:Smp_327570	0	1	4.2731121620654	4.31118441998616	166.667810514747	38.6517212991509	UPF0691 protein C9orf116	Autoinducer-2 production protein LUXS
gene:Smp_327650	6.94671856593665e-07	0.999999305328143	0.369798333124639	0.36868674587758	93.9888302286995	254.94581623081	NA	NA
gene:Smp_327680	3.25859115658522e-05	0.999967414088434	0.444844766334882	0.441386863107167	31.8576426496333	72.1888924303259	DNA mismatch repair protein MutS	Uncharacterized protein YHFX
gene:Smp_327770	0	1	0.00879456664660581	0.00876300638669317	123.7570851464	14123.8054675253	Hypothetical protein	Chrac-16
gene:Smp_327830	0	1	0.0605683486254236	0.0580831763667768	9.86388310999946	169.98557750852	Hepatic leukemia factor	CAAT/enhancer binding protein beta
gene:Smp_327910	0	1	0.0260794882173093	0.0234464597767683	3.89008589043013	166.330075540721	Kell blood group glycoprotein homolog	Neprilysin
gene:Smp_327950	0.000101758794342266	0.999898241205658	4.71966851902677	5.1144762559664	21.6594896398552	4.22689319401497	Endothelin-converting enzyme 2	ECE-1, endothelin-converting enzyme 1
gene:Smp_327970	0	1	6.13573776884387	6.42067386059122	52.033311128831	8.09558397121868	Leucine-rich repeat-containing protein 51	U2A', U2A'
gene:Smp_328080	2.44249065417534e-15	0.999999999999998	0.403722175231286	0.402918432248987	134.414222064237	333.616390120491	BBSome-interacting protein 1	9-CIS-epoxycarotenoid dioxygenase 1, chloroplasti
gene:Smp_328110	0	1	2.77211022060462	2.77322766442534	1977.77686295479	713.161474641488	Thiamine transporter 2	Pheromone alpha factor receptor
gene:Smp_328150	9.48079699658599e-06	0.999990519203003	0.15040295105843	0.124719396730098	1.84532844646944	14.8660216543102	Endothelin-converting enzyme 2	ECE-1, endothelin-converting enzyme 1
gene:Smp_328180	0	1	0.429542042644437	0.429226895380675	349.392461903229	814.017419212278	Zinc finger CCHC-type and RNA-binding motif-containing protein 1	GR-RBP1, RNA-binding glycine-rich protein
gene:Smp_328350	0	1	0.320860475352363	0.319817860721718	93.6743045488862	292.920183253284	D-tyrosyl-tRNA(Tyr) deacylase	O145, D-Tyr-trnaTyr deacylase, ORF_O145
gene:Smp_328400	2.18189910583533e-11	0.999999999978181	0.0919654416379979	0.0809728832312747	2.99796051534087	37.1377511397184	Membrane protein insertase YidC	Lectin CEL-I, N-acetyl-D-galactosamine-specific C-type
gene:Smp_328500	0	1	0.126864514309931	0.12602822146429	59.1625107057841	469.507938270283	Low-density lipoprotein receptor-related protein 1B	Hbegf, heparin-binding epidermal growth factor
gene:Smp_328600	0	1	0.446682017717188	0.446592339003523	1239.14494704999	2774.67921615384	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Phosphatidylinositol-5-phosphate 4-kinase type-2
gene:Smp_328620	3.09752223870419e-14	0.999999999999969	0.242780726174059	0.236361066049613	12.5276024788154	53.0342796199936	NADH-quinone oxidoreductase subunit B	DNA primase
gene:Smp_328650	0	1	0.313677290754095	0.313270448062655	237.646781114728	758.621344209001	Protein BOLA2	BOLA2
gene:Smp_328690	0	1	13.7727632228485	13.9771485592792	392.800094913139	28.0937361266621	Adenylate kinase 7	GTP:AMP phosphotransferase mitochondrial
gene:Smp_328730	0	1	7.52224596235198	7.59334092732789	313.260975351621	41.246013439905	U3 small nucleolar RNA-associated protein 10	Beta-1,3-xylanase
gene:Smp_328780	5.29381027902787e-09	0.99999999470619	0.371592928504295	0.366488560753333	20.2802997419973	55.3540738480069	Cingulin	CI, CI repressor
gene:Smp_328940	3.9297121756654e-07	0.999999607028782	5.56957388533363	6.01435211382105	27.7775313382673	4.61020360836727	Aspartate--tRNA ligase, mitochondrial	Aspartate--tRNA ligase, mitochondrial
gene:Smp_328980	0	1	8.94675538028713	8.97219556334254	1260.35773169853	140.464839497255	Cystatin	CPI
gene:Smp_329010	0	1	4.60864671406341	4.64492811561817	207.753015658318	44.7190055920851	Lysosome membrane protein 2	Lysosome membrane protein 2
gene:Smp_329060	0.00620748126808368	0.993792518731916	7.71166750452665	14.3309276138121	6.52467842104694	0.445984329636054	Hypothetical protein	Histone H3
gene:Smp_329110	2.84741119571663e-11	0.999999999971526	2.44300369264246	2.46057049739457	90.8848782955807	36.930570648891	Mitogen-activated protein kinase kinase kinase 1	NF-kappa-beta-inducing kinase
gene:Smp_329210	0	1	0.351974927949137	0.351838370909624	750.834232477135	2134.05010986221	Cell division protein SepF	Probable ATP-dependent DNA ligase
gene:Smp_329250	1.98549288121797e-10	0.999999999801451	0.107209001550786	0.0871167834452294	1.73081525070297	19.972547356072	Putative protein ABIL2	U4/U6 small nuclear ribonucleoprotein PRP31
gene:Smp_329340	0	1	0.0915560627540573	0.0910637578387676	75.5580923239857	829.827183501502	NTF2-related export protein 2	P15
gene:Smp_329370	4.58486050236573e-08	0.999999954151395	6.80520253868008	7.0774905882105	67.8473707158212	9.57777265332662	Glutaredoxin-1	Monothiol glutaredoxin-S14, chloroplastic
gene:Smp_329430	0	1	0.0481061375433118	0.0479210168398775	110.802433278378	2312.38736937647	Severin	Horse plasma gelsolin
gene:Smp_329440	0.0105537215049184	0.989446278495082	0.149949404455434	0.0823621016373788	0.455839179648172	5.64598947072956	Phospholipid-transporting ATPase ID	Agelenin
gene:Smp_329520	0	1	0.257533949943975	0.256994840905138	159.157107314573	619.3296986258	Protein bcn92	4-hydroxy-3-methylbut-2-EN-1-YL diphosphate synth
gene:Smp_329590	0.00109600633776363	0.998903993662236	0.231864021806992	0.231756968744268	747.816316652376	3226.75949351009	40S ribosomal protein S13	40S ribosomal protein S13, putative
gene:Smp_329670	0	1	0.0764976628871466	0.0754826208506308	30.8737389916638	409.140326838521	Cell cycle arrest protein BUB3	Friend leukemia integration 1 transcription factor
gene:Smp_329680	2.8199664825479e-13	0.999999999999718	0.426927094695587	0.426708718528933	503.56607190096	1180.13010502768	28S ribosomal protein S21, mitochondrial	MRP-S21, S21MT, 28S ribosomal protein S21, mitochondrial
gene:Smp_329900	6.43013142731519e-09	0.999999993569869	2.48340508275432	2.49552260987964	137.374014603429	55.0422019153554	Cyclin-dependent kinase 16	Cell division protein kinase 16
gene:Smp_329920	5.13663556134247e-11	0.999999999948634	5.02504325363093	5.09118011351547	139.329540496797	27.3588098613708	5'-deoxynucleotidase CKO_00504	Cytochrome C-type biogenesis protein CCMH
gene:Smp_329980	0.0403320805942631	0.959667919405737	4.67100806287896	8.2914730538952	3.77078178217581	0.445984329636054	Synaptotagmin-1	Synaptotagmin I
gene:Smp_329990	0.00247738333606329	0.997522616663937	3.58784699899681	3.84321819487479	17.5042143049535	4.54717407049904	Synaptotagmin-1	Synaptotagmin-1
gene:Smp_330160	0	1	4.74938512889026	4.76517725265179	508.767041371529	106.759804016923	30S ribosomal protein S18, chloroplastic	Chromosome segregation protein SMC
gene:Smp_330220	2.54899504830153e-05	0.999974510049517	3.25917121647537	3.32737747169239	49.5528126372194	14.885458377919	AAA-ATPase At5g40000	Hypothetical protein AQ_1857
gene:Smp_330230	0	1	4.69498012999142	4.83432334357821	57.6388849860236	11.9149129379405	Uncharacterized PH domain-containing protein YPR091C	Protein P3, protein III
gene:Smp_330270	1.28554550338222e-08	0.999999987144545	0.282348988175311	0.271226167136231	7.85971256592217	29.0053145952521	Cercarial protease	Granzyme C
gene:Smp_330330	0	1	0.0917907923404743	0.0904522566517387	27.589695062446	305.11997778166	60S ribosomal protein L7	60S ribosomal protein L7
gene:Smp_330540	0.0144771013042814	0.985522898695719	0.331240841972252	0.299499416407569	2.82771141306509	9.46484788819564	Protein CgeB	MALE-specific lethal 1 homolog
gene:Smp_330650	0	1	7.35859666061657	7.47285798519467	187.00553507297	25.01597205025	Kinesin-associated protein 3	Catenin beta-1, beta-catenin
gene:Smp_330830	0	1	0.182885585297692	0.181930179417238	69.962701533478	384.602941940781	Uncharacterized protein T09A5.7	Amyloid beta A4 precursor protein-binding family 3
gene:Smp_330920	0	1	13.7180487063106	14.2749624553234	146.590837253116	10.2597879389831	Cilia- and flagella-associated protein 206	Cytochrome C-553
gene:Smp_331060	9.45685932517426e-05	0.999905431406748	51.3027898018447	2313.4507305877	23.124507305877	0	Solute carrier family 46 member 3	Phosphate transporter
gene:Smp_331070	0.00758574636381404	0.992414253636186	4.51008291057277	4.98611721810808	16.5237184441134	3.30595061264662	Solute carrier family 46 member 3	DI-OR tripeptide\:H+ symporter
gene:Smp_331120	0	1	10.211215770655	10.3595376531351	289.311715797536	27.9180529194252	Annexin A10	Annexin A5, annexin V, lipocortin V, endonexin II
gene:Smp_331160	0.0236002288003444	0.976399771199656	3.32528298377439	3.38296264868195	61.3208832932155	18.1193409541814	Glutamyl-tRNA(Gln) amidotransferase subunit A	Fibrinogen gamma-B chain
gene:Smp_331190	0.0459088099715393	0.954091190028461	0.28456523646826	0.170366713997084	0.469980101108032	2.80733497023513	Acetylcholine receptor subunit alpha-type acr-5	25MER peptide from vacuolar ATP synthase subunit A, vacuolar isoform
gene:Smp_331230	0.00188731463552683	0.998112685364473	0.488161045006487	0.48016357993855	13.8097164442433	28.771267513067	Hypothetical protein	Uncharacterized protein YETJ
gene:Smp_331240	8.4609319550566e-11	0.999999999915391	0.44875241666965	0.447285549222251	75.5809192747109	168.989243114717	Putative metabolite transport protein YyaJ	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
gene:Smp_331280	0	1	6.82648037385821	6.83592295932277	1896.87697772245	277.4780566984	DNA repair protein RecN	Cartilage oligomeric matrix protein
gene:Smp_331290	0	1	5.73418501933163	5.75056076184798	747.614206212322	129.998922116331	Polyribonucleotide nucleotidyltransferase	Nuclear distribution protein NUDE-like 1
gene:Smp_331330	0	1	15.2205815341883	15.4531762315596	424.867992536398	27.4845413272827	G2/mitotic-specific cyclin-1	Synaptotagmin-1
gene:Smp_331340	5.75095526755831e-14	0.999999999999942	7.56388042802838	8.1606079574113	40.3578884818257	4.93667660700014	Non-reducing polyketide synthase nscA	Gene 22 product
gene:Smp_331380	0	1	19.3304146559964	19.6019439004494	595.081506778294	30.3488006271486	Leucine--tRNA ligase	MRE11
gene:Smp_331400	6.3761380127425e-05	0.999936238619873	0.0993430937462872	0.0923790548148313	5.36279956795194	58.1503652334549	Zinc finger homeobox protein 3	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
gene:Smp_331450	9.63739436066202e-06	0.999990362605639	119.904671278263	260.418591793472	99.0915582596277	0.370547170526985	UPF0506 protein SJCHGC03047	ABU8-3
gene:Smp_331460	0	1	85.9363518897294	105.085921355663	209.598098179628	1.98463539430948	Uncharacterized protein SJCHGC09800	Omega-ACTX-HV1A, omega-atracotoxin-HV1A
gene:Smp_331510	0.00660318548554317	0.993396814514457	2.93226160649189	2.96343784944345	82.5875000365659	27.8621890698933	Mediator of RNA polymerase II transcription subunit 14	FYVE, rhogef and PH domain containing protein 3
gene:Smp_331530	2.53861021093371e-09	0.99999999746139	0.496898360401008	0.496378214483055	215.89971421188	434.960165716753	DNA-directed RNA polymerase III subunit RPC10	DNA-directed RNA polymerases I, II, and III subunit rpabc5
gene:Smp_331560	2.00395255944841e-13	0.9999999999998	22.60584336994	30.0121159259384	39.3628706645793	1.30189919303726	Uncharacterized protein SJCHGC09803	ACTX-HI:OB4219
gene:Smp_331570	0.00664154875214773	0.993358451247852	0.378569133132153	0.361446527852035	5.88923864133216	16.3111932796519	GTP-binding nuclear protein Ran	Hypothetical protein RPA4178
gene:Smp_331630	6.66133814775094e-16	0.999999999999999	0.234449564129111	0.234146428964848	265.911811333246	1135.697311484	Uncharacterized protein SJCHGC09800	Wrightide R1, WR1
gene:Smp_331680	0	1	0.00660020784363507	0.00656721720992784	88.9190636536916	13541.3517078563	Virulence protein vsdE	IL-4-inducing protein
gene:Smp_331690	0	1	0.0111593152702618	0.000245428053476479	0	40.7351383749754	Virulence protein vsdE	IL-4-inducing protein
gene:Smp_331700	0	1	15.2943438140273	16.2192345536107	112.718331464861	6.94028677785321	Silk gland factor 1	HNF-3/FORK head DNA-recognition motif
gene:Smp_331720	4.44089209850063e-16	1	9.9169846324431	10.6684603802069	56.9190228550209	5.32619855407071	Centrosomal protein of 76 kDa	Putative protease
gene:Smp_331730	0.011175319182236	0.988824680817764	5.84776810216907	8.48538282854953	7.00343619873873	0.816531500163039	Poly(U)-specific endoribonuclease-A	Endou protein, xendou
gene:Smp_331860	0	1	0.280484016318831	0.279930831574224	163.728164365343	584.913652191302	Elongation factor G, mitochondrial	Elongation factor G
gene:Smp_331880	0	1	10.3548446145353	10.4274332394294	604.320285102619	57.9458047724971	Neuroligin-4, X-linked	Neuroligin-1, neuroligin I
gene:Smp_332020	0	1	0.0281623389078485	0.0191970376889687	0.925819280756205	48.7381087404417	Acetylcholine receptor subunit alpha-like 2	Acetylcholine receptor gamma subunit
gene:Smp_332100	6.61883381436468e-09	0.999999993381166	0.269617589841319	0.269557273886297	1467.89545464906	5445.6061894123	40S ribosomal protein S28	S33, YS27, 40S ribosomal protein S28-A
gene:Smp_332140	3.61908609747275e-08	0.999999963809139	0.0524715054533975	0.0274043605505514	0.455839179648172	16.9887246660568	Vacuolar amino acid transporter 2	Ephrin type-A receptor 1
gene:Smp_332200	2.47829888833095e-08	0.999999975217011	0.303353619721854	0.301181502128458	43.4296461097958	144.220790413112	Replication factor C subunit 2	Activator 1 37 kDa subunit
gene:Smp_332250	0	1	0.0245401414343027	0.0238638116829249	15.4681715289868	648.594327533381	Visual pigment-like receptor peropsin	Rhodopsin
gene:Smp_332270	0	1	4.14132436114809	4.14937387151132	728.196947836828	175.488031844403	Partitioning defective 3 homolog	Disks large homolog 4
gene:Smp_332280	0	1	7.59306261609356	7.65521946485299	365.151337998867	47.6909626798308	Irregular chiasm C-roughest protein	Polymeric-immunoglobulin receptor
gene:Smp_332290	0	1	0.420882224967169	0.419831141763255	104.013959582813	247.765710839177	Putative ribosomal protein S6 kinase alpha-1	Protein kinase C-beta II
gene:Smp_332300	0	1	3.70152537147341	3.70503312975301	1283.20793165224	346.334522899796	Glucose-6-phosphate exchanger SLC37A2	Glycerol-3-phosphate transporter
gene:Smp_332310	0	1	22.1213785783159	22.4697112787861	612.699251812078	27.2582298499555	Regulator of G-protein signaling 3	Regulator of G-protein signalling 3 isoform 1
gene:Smp_332320	1.88808968459853e-11	0.999999999981119	6.63315657606691	7.15997540754798	34.4195221097851	4.79860898956298	Corticotropin-releasing factor receptor 2	Corticotropin-releasing factor receptor 1, T4-Lys chimeric construct
gene:Smp_332360	0	1	8.63334595057065	8.63607535606206	10861.5508497023	1257.68639586089	Hypothetical protein	Hemagglutinin-neuraminidase
gene:Smp_332370	0	1	6.43669593537065	6.46525338930379	553.50582518247	85.6039414579194	Tyrosine-protein kinase Fer	C-FES, proto-oncogene tyrosine-protein kinase FES/FPS
gene:Smp_332380	5.13528120027473e-09	0.999999994864719	9.19980768866516	9.25189551287606	654.968586351309	70.783988695588	Hypothetical protein	Protein C14ORF4, MY039 protein
gene:Smp_332390	3.21964677141295e-15	0.999999999999997	7.2203861106303	7.30789548524238	233.596015706076	31.9562502259127	Probable phospholipid-transporting ATPase 8	Sarcoplasmic/endoplasmic reticulum calcium ATPase
gene:Smp_332420	9.90242432497013e-09	0.999999990097576	0.109202970914417	0.107481284320251	24.9984307581647	232.66707411878	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	Mitochondrial 2-enoyl thioester reductase
gene:Smp_332440	0	1	0.00635713491484727	0.00624914029184685	25.8469557485091	4137.67207160339	Hypothetical protein	S1P4 first extracellular loop peptidomimetic
gene:Smp_332450	0	1	2.36748757076083	2.37077279682324	443.779472113133	187.18190329322	Equilibrative nucleoside transporter 3	Hypothetical protein PF1455
gene:Smp_332470	0	1	39.9977742280673	41.0584257266892	678.878318861245	16.5246894540077	E3 ubiquitin-protein ligase TRIM9	SET1/ASH2 histone methyltransferase complex subun
gene:Smp_332480	0	1	12.5615437991425	12.5895939769501	2333.56017854993	185.347064161274	Tumor necrosis factor receptor superfamily member 16	Tumor necrosis factor receptor superfamily member
gene:Smp_332490	3.44169137633799e-15	0.999999999999997	11.0698998414025	12.1064555349118	52.880594995871	4.35879273568953	Carbonic anhydrase-related protein 10	Carbonic anhydrase 4
gene:Smp_332500	6.32827124036339e-15	0.999999999999994	12.4638583416298	13.8059817899928	53.0215810329984	3.8312031711818	Hypothetical protein	Axin 1 protein
