	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_340670.1	0	1	2.41574702143809	2.41696390682335	1479.97809509527	612.323552403119	Probable sodium/potassium-transporting ATPase subunit beta-3	Sodium/potassium-transporting ATPase subunit beta
transcript:Smp_340760.1	9.65290364185467e-06	0.999990347096358	0.350587535518703	0.350172899658309	288.651170336749	824.328978311624	Tropomyosin	General control protein GCN4 and tropomyosin 1 Al
transcript:Smp_340790.3	1.18585263830795e-09	0.999999998814147	0.188460254448907	0.185081580780203	23.3880046560072	126.409952527821	Probable RNA-binding protein 18	GR-RBP1, RNA-binding glycine-rich protein
transcript:Smp_340870.1	0	1	0.238001603843707	0.237299026777458	135.449079681082	570.827063769828	Non-symbiotic hemoglobin 1	Hemoglobin II
transcript:Smp_340880.1	0	1	0.00140384415563369	2.62114756197816e-05	0	381.502286643377	Rap guanine nucleotide exchange factor 2	RAP guanine nucleotide exchange factor 4
transcript:Smp_340880.2	0	1	4.87238243636344	4.87625224105659	2568.18167149118	526.663261458416	Rap guanine nucleotide exchange factor 2	RAP guanine nucleotide exchange factor 4
transcript:Smp_340960.1	0	1	2.08374797529858	2.0839939491685	4832.66794760465	2318.94008597931	Heterogeneous nuclear ribonucleoprotein U-like protein 1	Bifunctional polynucleotide phosphatase/kinase
transcript:Smp_341030.1	4.78187941466146e-08	0.999999952181206	2.25563553823311	2.25848483530521	523.825734879678	231.931223023039	Hypothetical protein	Zinc finger protein 423
transcript:Smp_341030.3	0	1	0.073745664905643	0.0721508480404123	22.0452989881963	305.673156708608	Sal-like protein 2	Zinc finger protein 423
transcript:Smp_341160.2	0.00085950474970875	0.999140495250291	2.00004104467422	2.00532447194151	199.763933701204	99.6117502436341	Receptor protein-tyrosine kinase	Insulin receptor
transcript:Smp_341180.2	6.50646707156532e-06	0.999993493532928	0.385163361734339	0.384592620940565	218.048915262097	566.976737105899	Hypothetical protein	NS1, NS1A, non-structural protein 1
transcript:Smp_341350.1	9.63124914734603e-05	0.999903687508527	0.253413030645989	0.250371141802799	32.3324869211423	129.168174003042	Hypothetical protein	CGMP-dependent protein kinase 1
transcript:Smp_341380.1	1.00807207026321e-09	0.999999998991928	0.287998203046495	0.286606490155332	77.1637379451663	269.257237819146	Transmembrane protein 45B	6-phosphogluconate dehydrogenase, decarboxylating
transcript:Smp_341440.1	0.00242615149120173	0.997573848508798	2.18973840634875	2.1941364356943	312.388588955967	142.368834731448	Solute carrier family 46 member 3	Phosphate transporter
transcript:Smp_341440.2	0	1	0.134933568880972	0.132899484081094	29.7378632061795	223.827311422727	Proton-coupled folate transporter	Phosphate transporter
transcript:Smp_341650.2	0	1	5.60214292478697	5.70643307799723	132.525921095032	23.2157032166139	Uncharacterized aarF domain-containing protein kinase 5	Choline/ethanolamine kinase
transcript:Smp_341650.3	1.49625795475838e-06	0.999998503742045	3.91755168738004	4.01105158493109	65.8645629290805	16.413264955395	Uncharacterized aarF domain-containing protein kinase 5	Choline/ethanolamine kinase
transcript:Smp_341790.1	6.84142999773929e-05	0.999931585700023	15.5033590144034	16.7110918664589	105.612056719345	6.31047609835359	anti-inflammatory protein 16, putative	DNA-directed RNA polymerase subunit L
transcript:Smp_341810.1	3.32933871383112e-06	0.999996670661286	0.487147997984469	0.487010427845567	955.550558217112	1962.08465666744	Dynein light chain LC6, flagellar outer arm	Dynein light chain motor protein
transcript:Smp_341880.1	8.68799815312293e-07	0.999999131200185	0.498220782206286	0.497797672755407	310.706904463396	624.173119907969	Carboxypeptidase N subunit 2	Leucine-rich repeat-containing protein 4C
transcript:Smp_341900.1	1.74826819687723e-12	0.999999999998252	0.122551667753698	0.115692194579088	7.77909365535372	67.3160083248663	Sarcoplasmic calcium-binding protein	Calexcitin
transcript:Smp_341900.2	0	1	0.344213473034041	0.344166022846029	2503.47285312573	7274.04579558246	Sarcoplasmic calcium-binding protein	SCP, sarcoplasmic calcium-binding protein
transcript:Smp_341910.1	0	1	0.217367589773359	0.217057697543451	288.508994047419	1329.21719310456	Hypothetical protein	Sequestosome 1
transcript:Smp_341950.1	0	1	4.21569517618339	4.22750070011943	606.063606913929	143.354519584067	Aryl hydrocarbon receptor nuclear translocator	BMAL1B
transcript:Smp_341950.2	0	1	0.079142410758015	0.0756043998377391	10.3469635667696	136.978899971397	Aryl hydrocarbon receptor nuclear translocator homolog	Steroid receptor coactivator 1A
transcript:Smp_341950.3	0.0054661081471169	0.994533891852883	7.01024232919251	11.4206317030977	8.18138336505482	0.707244332713486	Aryl hydrocarbon receptor nuclear translocator homolog	BMAL1B
transcript:Smp_342010.1	0.00158352873423639	0.998416471265764	4.54555067811371	5.05293063873207	18.5742825312863	3.66792155879458	B-cell lymphoma/leukemia 11B	E3 ubiquitin-protein ligase ZFP91
transcript:Smp_342040.1	0	1	0.267198386490441	0.265591242950787	63.7278745531108	239.974849820223	Protein turtle homolog A	Poliovirus receptor-related protein 1
transcript:Smp_342070.1	0.000306064266405892	0.999693935733594	2.00686141078586	2.01029261933656	310.470217956888	154.435285711368	AT-rich interactive domain-containing protein 4A	AT-rich interactive domain-containing protein 4A
transcript:Smp_342070.2	0.000306064266405892	0.999693935733594	2.00686141078586	2.01029261933656	310.470217956888	154.435285711368	AT-rich interactive domain-containing protein 4A	AT-rich interactive domain-containing protein 4A
transcript:Smp_342080.2	0	1	9.56941286463631	9.610235698393	1061.76876050393	110.474153961123	Protein stoned-B	Clathrin coat assembly protein AP50
transcript:Smp_342150.1	1.9013273335311e-05	0.999980986726665	0.336728121197714	0.334321844851867	48.4923647192899	145.066863705333	Acetylcholinesterase	Uncharacterized protein
transcript:Smp_342180.2	1.6504492328373e-08	0.999999983495508	0.0953593933803902	0.0918068319933457	12.2944318120407	134.015230420025	XK-related protein 6	Major plasmodial myosin heavy chain
transcript:Smp_342190.1	0	1	0.397957221597107	0.397936781435211	6168.91057413453	15502.252826486	Transient receptor potential cation channel subfamily A member 1	Ankyrin
transcript:Smp_342200.1	0	1	0.222774504226385	0.220116448991982	33.8656479504414	153.888757251328	Dystonin	Ribosomal RNA large subunit methyltransferase N
transcript:Smp_342240.2	0	1	14.9453416507618	15.5775737877955	180.83415791839	11.599263443841	Transcription factor tau subunit sfc6	YDR362CP, TAU91
transcript:Smp_342250.1	0.000102790593477509	0.999897209406522	0.365289915341823	0.363660751818219	74.5591561956535	205.041427251429	FAD synthase	FAD synthetase
transcript:Smp_342290.1	0	1	2.50318854906068	2.5059432348188	719.711870085737	287.195975013947	Rho GTPase-activating protein 190	Glucocorticoid receptor DNA-binding factor 1
transcript:Smp_342310.1	0.00159925386122783	0.998400746138772	0.47406365446278	0.472448703069469	80.9705021842082	171.395914881516	TWiK family of potassium channels protein 12	Potassium channel subfamily K member 2
transcript:Smp_342360.1	1.94247282825355e-05	0.999980575271717	0.233270791949975	0.229254803090926	23.0266873049621	100.475080331449	Lysine-specific demethylase 8	JMJC domain-containing protein 5
transcript:Smp_342410.1	5.78426195829707e-14	0.999999999999942	0.0528961012607657	0.0468484152043164	3.85149401317063	82.4152858144676	Hypothetical protein	Yeast transcription factor ADR1
transcript:Smp_342430.1	0.000965595548592546	0.999034404451407	27.2486969086199	52.8303583127028	28.5208449518176	0.530046402542711	Phosphoribosylamine--glycine ligase	U2 snRNP component IST3
transcript:Smp_342480.2	0.00285081344082216	0.997149186559178	0.381899056331309	0.38133360326273	219.381599390208	575.317213529231	RNA-binding protein 34	Splicing factor U2AF 65 kDa subunit
transcript:Smp_342620.1	9.57064484330417e-08	0.999999904293552	3.51314659417849	3.51989506357513	689.90300463885	195.99385584737	CUGBP Elav-like family member 5	Cugbp ELAV-like family member 1
transcript:Smp_342620.2	8.36151351113479e-05	0.999916384864889	2.17047693199238	2.17250117341292	661.159250076044	304.325508844569	CUGBP Elav-like family member 5	Cugbp ELAV-like family member 1
transcript:Smp_342710.1	0	1	2.27445815609088	2.2774905312892	503.782039403846	221.194888662553	mRNA-capping enzyme	MRNA-capping enzyme
transcript:Smp_342760.1	0	1	0.270465724880315	0.269761522438816	147.079019840546	545.245744817748	Ephrin-4	Ephrin-B2
transcript:Smp_342780.1	7.08406666660721e-11	0.999999999929159	0.0928850290557273	0.0874070419082145	7.60797992743247	87.1452195466362	Hypothetical protein	HFH-1, hepatocyte nuclear factor 3 forkhead homolog 1, winged
transcript:Smp_342880.1	0	1	4.65035748334317	4.65601690376768	1580.61942915512	339.471033214476	Receptor-type tyrosine-protein phosphatase delta	Protein (LAR)
transcript:Smp_342890.1	0.00281488141516262	0.997185118584837	2.07392351712025	2.07501858372216	1071.03294604962	516.150652464322	Arrestin domain-containing protein 2	Thioredoxin-interacting protein
transcript:Smp_342900.1	0.00444380593263716	0.995556194067363	0.352366016379892	0.348452269469847	30.3381530043757	87.0841464968756	Helicase SWR1	Claudin-15
transcript:Smp_342950.1	0	1	3.42161541355331	3.42856334754015	628.93655469716	183.433177489605	Protein dead ringer homolog	AT-rich interactive domain-containing protein 3A
transcript:Smp_342950.2	0	1	0.0980384031378966	0.0962944780047448	26.2028153990129	272.205146103407	Protein dead ringer homolog	AT-rich interactive domain-containing protein 3A
transcript:Smp_342960.1	0.0208072068851384	0.979192793114862	3.79297082605693	4.28166683691668	12.8693086804078	2.99801280691948	Delta-like protein D	WIF-1, WNT inhibitory factor 1
transcript:Smp_342970.2	9.99200722162641e-16	0.999999999999999	2.44803040530557	2.44885830344965	2254.31488083029	920.551584822885	Fat-like cadherin-related tumor suppressor homolog	EP-cadherin, C-cadherin
transcript:Smp_342970.3	0.0208431470738152	0.979156852926185	5.74224718961073	5.80244482811857	240.574602293382	41.4526264307612	Fat-like cadherin-related tumor suppressor homolog	EP-cadherin, C-cadherin
transcript:Smp_342990.2	0.0427410194936221	0.957258980506378	0.0275655940465378	0.000528264471325791	0	18.9199120853289	Dynein regulatory complex protein 1	Fibrinogen (alpha chain)
transcript:Smp_343010.1	1.52511336892758e-12	0.999999999998475	0.0554221049558419	0.0539459937168213	18.1589556239688	336.788979352259	Kelch-like protein 10	Kelch-like protein 12
transcript:Smp_343040.1	2.22044604925031e-16	1	0.157520039144976	0.155240680588496	30.1898332965995	194.525563630075	Protein FAM184A	Fibrinogen (alpha chain)
transcript:Smp_343090.1	0.0010207645394622	0.998979235460538	0.490254066780281	0.488631198951201	80.7700071497938	165.308971287916	Uncharacterized protein At2g39910	Acetolactate synthase, small subunit
transcript:Smp_343100.1	1.86977398775046e-06	0.999998130226012	0.155060521344847	0.136772863520458	3.3159792117714	24.3075373108564	Homeobox protein slou	ISL-1HD, insulin gene enhancer protein ISL-1
transcript:Smp_343110.1	0	1	3.96099934057795	4.00668568255589	136.665060297385	34.1017499913791	Beta-mannosidase	Beta-mannosidase
transcript:Smp_343120.1	3.63586938334493e-12	0.999999999996364	2.01799756229304	2.01826898114856	3984.15984725945	1974.04295551445	Plasma membrane calcium-transporting ATPase 3	Sarcoplasmic/endoplasmic reticulum calcium ATPase
transcript:Smp_343130.2	0	1	0.00312451350391227	5.84372749619876e-05	0	171.11365363554	Chondroitin sulfate proteoglycan 4	H-2KB, H-2 class I histocompatibility antigen, K-B alpha chain
transcript:Smp_343150.1	3.12194714524594e-13	0.999999999999688	2.31818323549515	2.31958884693017	1144.9059087049	493.575710338333	Splicing factor 3B subunit 3	DNA damage-binding protein 1
transcript:Smp_343150.2	0	1	12.7206573497617	12.9259930197483	388.322342688022	30.0327473614389	Splicing factor 3B subunit 3	DNA damage-binding protein 1
transcript:Smp_343150.3	6.82093179538157e-05	0.999931790682046	0.0612233812530103	0.0596926825127022	19.2584025679303	322.783376957555	Splicing factor 3B subunit 3	DNA damage-binding protein 1
transcript:Smp_343200.2	0	1	137.161976822422	7303.67548133913	73.0267548133913	0	Hypothetical protein	EPI-isozizaene synthase
transcript:Smp_343230.1	0.00126719693563981	0.99873280306436	0.0930667328001273	0.0304494248682973	0.222119758424576	7.6131245558352	F-box protein At1g54550	Human cannabinoid receptor 1 - helix 7/8 peptide
transcript:Smp_343260.1	0	1	2.93525994692824	2.93537956414906	24995.496556197	8515.24535623294	cathepsin L	Procathepsin L1, secreted cathepsin L 1
transcript:Smp_343260.2	4.80367057242859e-09	0.999999995196329	2.70878013765006	2.71309342753013	565.700664300817	208.501309843028	cathepsin L	Procathepsin L1, secreted cathepsin L 1
transcript:Smp_343270.2	0	1	109.25525961085	5806.97497579793	58.0597497579793	0	Adenomatous polyposis coli homolog	APC variant protein
transcript:Smp_343310.1	0	1	2.16774741722644	2.16943914781659	788.155210902088	363.293673069294	Tensin-1	Tensin, tensin1
transcript:Smp_343330.1	0	1	2.43330449761185	2.44384333399571	174.922796381635	71.5710191055159	Trehalose synthase/amylase TreS	Trehalose synthase/amylase TRES
transcript:Smp_343340.1	0.000221881088074749	0.999778118911925	0.2602910086836	0.259053530701215	81.491388658902	314.602151543703	Tetratricopeptide repeat protein 6	SKI3, superkiller protein 3
transcript:Smp_343360.1	0.000130573081805085	0.999869426918195	0.462256549802132	0.457259148932945	25.8867593253957	56.6247538060815	Spike glycoprotein	 45 4j4j_A DNA DC->DU-editing enzy  35.8      13 0.00038   26.6   0.0   26   26-52    102-128 (209)
transcript:Smp_343390.1	0.00413144178549929	0.995868558214501	9.88446683236489	13.4107785332211	17.7734794915259	1.31605869580746	Hypothetical protein	Fibroblast growth factor 23
transcript:Smp_343430.3	0	1	6.58155344220908	6.63644522225707	355.159253613122	53.5079967163699	Anoctamin-1	NGO0477 protein, putative uncharacterized protein
transcript:Smp_343470.1	4.16893997806644e-05	0.999958310600219	2.83336490773686	2.85097260777727	156.229702549485	54.7922461258564	3-ketodihydrosphingosine reductase	Short-chain dehydrogenase
transcript:Smp_343520.1	0	1	0.452514103360683	0.452233938899234	465.120821829963	1028.5081668632	Solute carrier family 2, facilitated glucose transporter member 10	Protein (BAND 3)
transcript:Smp_343540.4	0	1	4.52561070104034	4.53024312715103	1814.66744216857	400.559548087318	Talin-1	Talin-1
transcript:Smp_343560.1	1.4432899320127e-15	0.999999999999999	0.0529656227671308	0.0471082247069344	3.99875780680389	85.0867709299772	Nephrocystin-1 (Fragment)	C-CRK N-terminal SH3 domain
transcript:Smp_343650.1	0	1	3.70193576736478	3.70391926596599	2655.55361361099	716.950447278651	Laminin subunit alpha-1	Laminin subunit beta-1
transcript:Smp_343670.1	4.79381920048816e-07	0.99999952061808	0.216730792042087	0.212272551136849	19.618785834032	92.4597316205411	Peroxidasin	Titin
transcript:Smp_343680.2	3.08930658832196e-12	0.999999999996911	3.31659297320087	3.33120605784749	277.93662694433	83.4272362795022	Receptor-type tyrosine-protein phosphatase delta	Protein (LAR)
transcript:Smp_343680.3	0.00101590699800824	0.998984093001992	3.02082545915515	3.04555147764062	130.996437019551	43.0056698979988	Receptor-type tyrosine-protein phosphatase delta	Protein (LAR)
transcript:Smp_343700.1	0	1	4.33458384880797	4.37699936631947	181.101251455618	41.3679478355079	Tensin-3	Tensin-like C1 domain-containing phosphatase
transcript:Smp_343710.1	1.43571821098476e-11	0.999999999985643	0.189837853295008	0.186817885738988	26.367898867569	141.185789488929	Calmodulin	Centrin-2
transcript:Smp_343720.1	4.55580018154933e-12	0.999999999995444	0.0296401892527512	0.01925393417465	0.93677193376175	49.1629079975915	Tyrosine-protein phosphatase non-receptor type 9	Tyrosine-protein phosphatase non-receptor type 9
transcript:Smp_343760.1	4.7271080383382e-09	0.999999995272892	0.276894986989774	0.276198882652291	150.998371964853	546.727809055362	Hypothetical protein	Tripartite motif protein 32
transcript:Smp_343800.1	8.1379347705024e-14	0.999999999999919	0.46419477849149	0.462285831026638	68.2829107214008	147.718755972764	homeobox protein engrailed-like SMOX-2	Homeobox protein engrailed-2
transcript:Smp_343840.1	0.00427244275269023	0.99572755724731	0.496735818224715	0.494576824016174	60.6678776089352	122.676455698035	Hypothetical protein	Hypothetical protein APC22750
